client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18849135.mp3	Мы призываем всех членов Организации Объединенных Наций поддержать такую резолюцию.	1	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18849599.mp3	Мы также с интересом отметили соображения Генерального секретаря Конференции по разоружению господина Токаева.	0	2	twenties	male		ru	
e396b68a52bc31ea350271857957ab40e8184847d3d945b75925f9607027542980943468a487be62c2826d535629eea922b50c6cf22836c42f7aea47a67c03e4	common_voice_ru_18852109.mp3	Можете порекомендовать нам ресторан?	0	2				ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18853779.mp3	Такое определение поможет заинтересованным сторонам оказывать необходимые услуги лицам, ставшим жертвами сексуального насилия.	1	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18853814.mp3	Говорила, я ее выругала.	1	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18853808.mp3	Выборы заместителей Председателя Генеральной Ассамблеи на период шестьдесят шестой сессии.	1	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18853864.mp3	Мы должны поддержать эти районы.	1	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18853871.mp3	Пятнадцать миллиардов двести сорок шесть миллионов пятьсот восемьдесят девять тысяч пятьсот пятьдесят один.	1	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18854103.mp3	С рывком кабина начала двигаться.	0	2	twenties	male		ru	
1827efaf6d86268300438ff4847a95f113cd3575ace8fec9a960d4db92bae9ce7c9eb5fc4ebf2ae1ce9b8d78697ff07e024cf80f4f68506eece7a07e70490d79	common_voice_ru_18854920.mp3	Мы также желаем Вам крепкого здоровья, счастья и успехов в Вашей дальнейшей деятельности.	0	2				ru	
8570958b2ae8a4d250f32d249186abc1f0ee24bf69bc8310abd1815b652c991fbaba4e9aedb001c61ac94597a4b5d55fa72686f6fb41fcda6c597fbe7a4eac6c	common_voice_ru_18854926.mp3	Критики говорят, что нам не хватает приверженности разоружению.	1	2				ru	
61b20453c64a2af7f435d04d081d7625d9dae4de44845465213de04225303c04a9721651089185f345b67c7717b58a9a4089e13fbaaabd286d96f8c11b5c4445	common_voice_ru_18856150.mp3	Заслуживает размышления и роль Председателя.	1	2	teens	male		ru	
61b20453c64a2af7f435d04d081d7625d9dae4de44845465213de04225303c04a9721651089185f345b67c7717b58a9a4089e13fbaaabd286d96f8c11b5c4445	common_voice_ru_18856148.mp3	Они знали, что создана такая группа.	1	2	teens	male		ru	
61b20453c64a2af7f435d04d081d7625d9dae4de44845465213de04225303c04a9721651089185f345b67c7717b58a9a4089e13fbaaabd286d96f8c11b5c4445	common_voice_ru_18856154.mp3	Мы не блокируем многостороннее ядерное разоружение.	1	2	teens	male		ru	
fb7a6fe1ce03ca3b0ff36eef431aa62b7c54321f2cf201e00955969a55d3f887d1e4274de62542e8f4e6aca795ad7d125518d5358eccefed9d37e2ebc4ad990d	common_voice_ru_18858148.mp3	Либерия достигла критической точки.	1	2				ru	
fb7a6fe1ce03ca3b0ff36eef431aa62b7c54321f2cf201e00955969a55d3f887d1e4274de62542e8f4e6aca795ad7d125518d5358eccefed9d37e2ebc4ad990d	common_voice_ru_18858182.mp3	Более того, они являются недостаточными для предотвращения риска ядерного нападения.	1	2				ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18858295.mp3	Суда «Аталанты» ежегодно арестовывают большое количество пиратов.	1	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18858338.mp3	Конференция способна гармонично заниматься этими переговорами, да вот только тут недостает необходимой политической воли.	1	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18858462.mp3	Пожалуйста, не говорите «калории», если вы имеете в виду «килокалории», разница между ними в тысячу раз.	1	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18858480.mp3	И мы по-прежнему верны своим международным обязательствам.	0	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18858626.mp3	Поэтому мы будем продолжать активно поддерживать работу Совета.	1	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18858628.mp3	Нам надо урегулировать проблему объектов по производству оружейного расщепляющегося материала.	0	2	twenties	male		ru	
fb7a6fe1ce03ca3b0ff36eef431aa62b7c54321f2cf201e00955969a55d3f887d1e4274de62542e8f4e6aca795ad7d125518d5358eccefed9d37e2ebc4ad990d	common_voice_ru_18858633.mp3	Он может быть уверен в полной поддержке Испании.	1	2				ru	
aa0f68e3a1ecd7edc3bee027c59d022e2c9c21c643d23c2dcb5ec38175531e30155b5b8b5783f5af0d1bbe4c99aaee82d28e4dc2e711c49f0b780b91ca0fa613	common_voice_ru_18861241.mp3	Пакистан привержен миру, стабильности и развитию в Афганистане.	1	2	twenties	male		ru	
aa0f68e3a1ecd7edc3bee027c59d022e2c9c21c643d23c2dcb5ec38175531e30155b5b8b5783f5af0d1bbe4c99aaee82d28e4dc2e711c49f0b780b91ca0fa613	common_voice_ru_18861243.mp3	Благодарю представителя Венгрии за его заявление.	1	2	twenties	male		ru	
aa0f68e3a1ecd7edc3bee027c59d022e2c9c21c643d23c2dcb5ec38175531e30155b5b8b5783f5af0d1bbe4c99aaee82d28e4dc2e711c49f0b780b91ca0fa613	common_voice_ru_18861253.mp3	Кроме того, между Востоком и Западом было в общем меньше торговли.	1	2	twenties	male		ru	
aa0f68e3a1ecd7edc3bee027c59d022e2c9c21c643d23c2dcb5ec38175531e30155b5b8b5783f5af0d1bbe4c99aaee82d28e4dc2e711c49f0b780b91ca0fa613	common_voice_ru_18861252.mp3	Думаю, что уже можно сделать некоторые выводы.	1	2	twenties	male		ru	
aa0f68e3a1ecd7edc3bee027c59d022e2c9c21c643d23c2dcb5ec38175531e30155b5b8b5783f5af0d1bbe4c99aaee82d28e4dc2e711c49f0b780b91ca0fa613	common_voice_ru_18861255.mp3	– Нет, – ответил летчик-капитан, – нашими и вашими товарищами.	1	2	twenties	male		ru	
aa0f68e3a1ecd7edc3bee027c59d022e2c9c21c643d23c2dcb5ec38175531e30155b5b8b5783f5af0d1bbe4c99aaee82d28e4dc2e711c49f0b780b91ca0fa613	common_voice_ru_18861329.mp3	Американские любители вязания раздают теплые вещи нуждающимся	1	2	twenties	male		ru	
aa0f68e3a1ecd7edc3bee027c59d022e2c9c21c643d23c2dcb5ec38175531e30155b5b8b5783f5af0d1bbe4c99aaee82d28e4dc2e711c49f0b780b91ca0fa613	common_voice_ru_18861357.mp3	Несмотря на все это пролетариат Югославии героически перенес испытания.	1	2	twenties	male		ru	
aa0f68e3a1ecd7edc3bee027c59d022e2c9c21c643d23c2dcb5ec38175531e30155b5b8b5783f5af0d1bbe4c99aaee82d28e4dc2e711c49f0b780b91ca0fa613	common_voice_ru_18861359.mp3	Канада рассчитывает на умелое руководство посла Хоффмана.	0	2	twenties	male		ru	
aa0f68e3a1ecd7edc3bee027c59d022e2c9c21c643d23c2dcb5ec38175531e30155b5b8b5783f5af0d1bbe4c99aaee82d28e4dc2e711c49f0b780b91ca0fa613	common_voice_ru_18861358.mp3	Некоторые ключевые задачи переходного периода еще не выполнены.	1	2	twenties	male		ru	
e50dd55487723c8f903a20757a3359a6b073fd4791e27710e2fc0c095aafee9ec4c53067d46fc8d3898cad221e432afada0563c9d8209756dd9605cd12cc28fe	common_voice_ru_18862823.mp3	Я благодарю также Генерального секретаря за его брифинг.	1	2				ru	
e50dd55487723c8f903a20757a3359a6b073fd4791e27710e2fc0c095aafee9ec4c53067d46fc8d3898cad221e432afada0563c9d8209756dd9605cd12cc28fe	common_voice_ru_18862827.mp3	Мы должны продолжать ту важную работу, которую мы все вместе начали.	1	2				ru	
47fa90ce4a5f6228064112db1caa6e98f0075f5a4feef3f0301555123918ed18b2e70ac586490c36af348556cf623d73f4caa2b589c23ca6dd10e00bea61943c	common_voice_ru_18862839.mp3	Об этом свидетельствует растущее число операций, проводимых под руководством афганцев и с их участием.	1	2	fourties	male		ru	
47fa90ce4a5f6228064112db1caa6e98f0075f5a4feef3f0301555123918ed18b2e70ac586490c36af348556cf623d73f4caa2b589c23ca6dd10e00bea61943c	common_voice_ru_18862841.mp3	В бассейне пахнет хлором.	0	2	fourties	male		ru	
543e1fb3b0ce5dd0d7014cd4fb6841aaa225387960d4ba6d6730d55085227491be1230efd00a6662460a2b9df39bde0a8759ea30a46033a09f5baab2dbd8d67a	common_voice_ru_18863142.mp3	Здесь постоянно возникают определенные сомнения, которые я хотел бы развеять раз и навсегда.	1	2				ru	
543e1fb3b0ce5dd0d7014cd4fb6841aaa225387960d4ba6d6730d55085227491be1230efd00a6662460a2b9df39bde0a8759ea30a46033a09f5baab2dbd8d67a	common_voice_ru_18863145.mp3	Франция несет весьма особенные обязанности в контексте ядерных проблем на глобальном уровне.	1	2				ru	
543e1fb3b0ce5dd0d7014cd4fb6841aaa225387960d4ba6d6730d55085227491be1230efd00a6662460a2b9df39bde0a8759ea30a46033a09f5baab2dbd8d67a	common_voice_ru_18863172.mp3	И Япония намерена форсировано реализовывать свою позицию на переговорах, как только те начнутся.	1	2				ru	
543e1fb3b0ce5dd0d7014cd4fb6841aaa225387960d4ba6d6730d55085227491be1230efd00a6662460a2b9df39bde0a8759ea30a46033a09f5baab2dbd8d67a	common_voice_ru_18863174.mp3	Секретариат увеличивает число посвященных женской проблематике докладов и придает им больше значения.	1	2				ru	
543e1fb3b0ce5dd0d7014cd4fb6841aaa225387960d4ba6d6730d55085227491be1230efd00a6662460a2b9df39bde0a8759ea30a46033a09f5baab2dbd8d67a	common_voice_ru_18863173.mp3	Нас по-прежнему глубоко тревожит продолжающийся застой на Конференции по разоружению.	0	2				ru	
543e1fb3b0ce5dd0d7014cd4fb6841aaa225387960d4ba6d6730d55085227491be1230efd00a6662460a2b9df39bde0a8759ea30a46033a09f5baab2dbd8d67a	common_voice_ru_18863209.mp3	Действительно, важно осмыслить исторические события, которые привели к значительным политическим изменениям в арабском мире.	0	2				ru	
543e1fb3b0ce5dd0d7014cd4fb6841aaa225387960d4ba6d6730d55085227491be1230efd00a6662460a2b9df39bde0a8759ea30a46033a09f5baab2dbd8d67a	common_voice_ru_18863207.mp3	Я не знаю, какой вы инженер, но… чините вы машину как-то очень странно.	1	2				ru	
543e1fb3b0ce5dd0d7014cd4fb6841aaa225387960d4ba6d6730d55085227491be1230efd00a6662460a2b9df39bde0a8759ea30a46033a09f5baab2dbd8d67a	common_voice_ru_18863175.mp3	Я предоставляю слово Специальному представителю Вальстрём для дополнительного заявления.	0	2				ru	
069a52e11463c9ab123cb2dc71b33027c7ac775040a89298a851f022af36204b74f031611007aa1a052dbecfb34cb66ebd6402f79158fd9b335f71cb67f197bd	common_voice_ru_18863842.mp3	Пожалуйста, прочитайте вслух.	0	2	twenties	male		ru	
069a52e11463c9ab123cb2dc71b33027c7ac775040a89298a851f022af36204b74f031611007aa1a052dbecfb34cb66ebd6402f79158fd9b335f71cb67f197bd	common_voice_ru_18863938.mp3	Ясно, что принятие программы работы потребует от всех нас последовательных политических усилий.	0	3	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18864408.mp3	Нельзя допустить, чтобы Совету помешали выполнять его обязанности.	1	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18864446.mp3	Соединенные Штаты, следуя давней традиции, оказывают активную поддержку в этой связи.	0	2	twenties	male		ru	
299f0dd85f2861f679e92991dc15e9adbdcc7cb8ce7e6df075f462a56ec7664f2f5e37671d88006d525e3c5454dd5e1258bf38e85df96b1356861fadbf259999	common_voice_ru_18864491.mp3	Однако, я думаю, было бы хорошо коснуться основ здесь, чтобы прощупать почву.	0	2	twenties	male		ru	
fb7a6fe1ce03ca3b0ff36eef431aa62b7c54321f2cf201e00955969a55d3f887d1e4274de62542e8f4e6aca795ad7d125518d5358eccefed9d37e2ebc4ad990d	common_voice_ru_18865853.mp3	Создание эффективной сомалийской судебной системы также позволит сомалийцам вести борьбу с терроризмом и пиратством.	1	2				ru	
c397ae16cd3952894b97d7df8935f75221977cddae67a8f69c54bc51b8b6ffd85aac58a7c6b1b8ef1d29e61a7ca7fe92c9d8a28ef1d2ecc080aa006f59680aa3	common_voice_ru_18866250.mp3	Этот затор имеет прежде всего политические корни.	1	2	twenties	male		ru	
f25a4eb8adda7173ee65ac518196dc28cc7cc24b342741d4501c9521d25c87490a5fff656373d020cd7554af337fa23a9c90112624d2d260a916842621ee6730	common_voice_ru_18867297.mp3	Жене стало страшно: ей показалось, что над Ольгой сейчас начнут смеяться.	0	2				ru	
f25a4eb8adda7173ee65ac518196dc28cc7cc24b342741d4501c9521d25c87490a5fff656373d020cd7554af337fa23a9c90112624d2d260a916842621ee6730	common_voice_ru_18867342.mp3	Но диамат и истмат тоже распались.	0	2				ru	
