client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341452.wav	Сохранение консенсуса в процессе осуществления Программы действий остается для нас приоритетом.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341448.wav	Мы обращаемся ко всем государствам с просьбой поддержать проект резолюции этого года.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341450.wav	Место Председателя занимает Председатель.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341456.wav	При этом вопросам разоружения и нераспространения уже давно должно уделяться одинаковое внимание.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341451.wav	Поэтому национальные усилия очень важны для осуществления Конвенции.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341455.wav	Турция, являющаяся новой страной-донором, намерена выполнять свои обязательства в области предоставления помощи.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341459.wav	Все государства-члены должны взять на себя ответственность за реформирование Совета Безопасности.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341458.wav	Мы признаем, что детали такой промежуточной модели должны быть разработаны.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341463.wav	Я благодарю Генерального секретаря за его выступление.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341460.wav	Да, это так.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341466.wav	Нет недостатка в помощи и программах по созданию потенциала.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341453.wav	Необходимость заняться решением проблемы политической нестабильности и насилия в Сомали по-прежнему актуальна.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341467.wav	Международное сообщество должно работать с большим чувством срочности для безотлагательного решения нагорно-карабахского конфликта.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341464.wav	Особого одобрения заслуживает поддержка, оказываемая секретариату Сообщества по вопросам развития стран юга Африки.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341494.wav	В конце концов, не является ли это миссией нашей Организации Объединенных Наций?	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341468.wav	После принятия Политической декларации позвольте мне высказать ряд соображений.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341469.wav	– Меня? – Коля обиделся.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341471.wav	Мы также выступили с целым рядом идей по реформированию Совета Безопасности.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341474.wav	Могу ли я считать, что Генеральная Ассамблея принимает к сведению доклад Международного Суда?	2	1	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341476.wav	Мы благодарим его за его неустанные усилия.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341470.wav	Конвенция была открыта для подписания в Браззавиле в ноябре прошлого года.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341475.wav	Позвольте мне также выразить признательность Генеральному секретарю за его неутомимые усилия, способствующие этому процессу.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341477.wav	Блокада Газы создала тяжелую гуманитарную ситуацию, поэтому блокада должна быть полностью снята.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341483.wav	Колумбия готова и преисполнена решимости принять всестороннее участие в этом процессе.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341485.wav	Ни одна страна не может быть осуждена априори.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341486.wav	Исторически международное сообщество стремилось помочь выходящим из конфликтов странам преодолеть эти препятствия.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341493.wav	Разрешите напомнить, что для Перу терроризм не является каким-то отвлеченным понятием.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341497.wav	Чудодейственного средства для этого не существует.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341503.wav	Несоблюдение свободы религии угрожает безопасности и миру и препятствует разностороннему развитию человеческой личности.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341504.wav	Эта система открывает путь к созданию в нашем регионе общего фонда физических денежных средств.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341505.wav	Группа африканских государств приветствует возможность принять участие в этих прениях.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341521.wav	Также следует и далее поощрять активное участие неправительственных организаций в группах.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341506.wav	На этой неделе новое правительство приняло пакет важных экономических и бюджетных мер.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341507.wav	Но вместо этого я хочу рассказать о наших коллективных и имеющих историческое значение достижениях.	2	0	thirties	male		ru	
201dd2af2d2a42389e5556a04d9db8a86f65d74d1af274d7c8c01c709a9c00cd4a8cb45557ef16375f564c184029d25ffd2690091ea8487ad1a644fed7736d0d	common_voice_ru_19341509.wav	Вверх по лестнице.	2	0	thirties	male		ru	
